GEOID,NAME,PR_Pop_AfricanAmerican_BlackE,PR_Pop_AfricanAmerican_BlackM,PR_Pop_WhiteE,PR_Pop_WhiteM,PR_Pop_AsianE,PR_Pop_AsianM,PR_Pop_BachelorsE,PR_Pop_BachelorsM,PR_Pop_NativeE,PR_Pop_NativeM,PR_Pop_EducationE,PR_Pop_EducationM,Asian_Percent,AfricanAmerican_Black_Percent,White_Percent,Bachelors_Percent
"72035260902","Census Tract 2609.02, Cayey Municipio, Puerto Rico",136,124,3538,509,0,13,475,219,4617,613,3168,434,0,2.94563569417371,76.6298462204895,14.9936868686869
"72037160100","Census Tract 1601, Ceiba Municipio, Puerto Rico",0,13,3,9,0,13,1,3,4,9,2,5,0,0,75,50
"72041240201","Census Tract 2402.01, Cidra Municipio, Puerto Rico",230,135,3324,543,0,13,283,105,4464,554,2968,358,0,5.15232974910394,74.4623655913979,9.53504043126685
"72021031305","Census Tract 313.05, Bayamón Municipio, Puerto Rico",297,175,2141,421,0,13,443,167,4315,562,2618,328,0,6.88296639629201,49.6176129779838,16.9213139801375
"72021031631","Census Tract 316.31, Bayamón Municipio, Puerto Rico",160,68,1390,231,0,13,372,76,2265,291,1435,168,0,7.06401766004415,61.3686534216336,25.9233449477352
"72021031651","Census Tract 316.51, Bayamón Municipio, Puerto Rico",178,130,1743,334,0,13,336,123,2456,434,1728,284,0,7.24755700325733,70.9690553745928,19.4444444444444
"72021032200","Census Tract 322, Bayamón Municipio, Puerto Rico",249,131,1556,296,0,13,203,64,2455,323,1581,193,0,10.142566191446,63.3808553971487,12.8399746995572
"72025200100","Census Tract 2001, Caguas Municipio, Puerto Rico",523,465,5506,766,173,180,1336,310,7228,896,4671,587,2.39346983951301,7.23574986164914,76.1759822910902,28.6020124170413
"72025201500","Census Tract 2015, Caguas Municipio, Puerto Rico",211,134,2133,351,0,13,464,123,2719,352,1646,212,0,7.76020595807282,78.4479588083854,28.1895504252734
"72025202403","Census Tract 2024.03, Caguas Municipio, Puerto Rico",105,80,3312,504,0,13,378,114,3922,542,2681,341,0,2.67720550739419,84.4467108618052,14.0992167101828
"72027320402","Census Tract 3204.02, Camuy Municipio, Puerto Rico",75,57,2680,452,0,13,409,129,3830,516,2394,298,0,1.95822454308094,69.9738903394256,17.0843776106934
"72029100601","Census Tract 1006.01, Canóvanas Municipio, Puerto Rico",185,119,1350,367,14,22,324,131,2610,554,1885,361,0.53639846743295,7.08812260536399,51.7241379310345,17.1883289124668
"72053150200","Census Tract 1502, Fajardo Municipio, Puerto Rico",445,236,2795,618,31,49,721,198,4559,708,2838,411,0.679973678438254,9.76091248080719,61.3073042333845,25.4052149400987
"72055961300","Census Tract 9613, Guánica Municipio, Puerto Rico",70,52,1615,311,0,13,266,88,2126,356,1227,187,0,3.29256820319849,75.964252116651,21.678891605542
"72059740101","Census Tract 7401.01, Guayanilla Municipio, Puerto Rico",40,40,2624,389,0,13,286,97,2999,424,1997,265,0,1.33377792597533,87.4958319439813,14.321482223335
